frame,image_path,steer,throttle,brake,speed,heading,vehicle_id,vehicle_type
6963,images_sept/006963.png,-0.0002525657182559,0.4383084774017334,0.0,5.62,-179.64,131,vehicle.mercedes.coupe_2020
6508,images_sept/006508.png,0.0605006366968154,0.8500000238418579,0.0,1.49,-3.77,131,vehicle.mercedes.coupe_2020
18,images_sept/000018.png,0.0002654120326042,0.4401009678840637,0.0,5.62,0.4,131,vehicle.mercedes.coupe_2020
1771,images_sept/001771.png,0.0029795006848871,0.4368040561676025,0.0,5.62,-179.74,131,vehicle.mercedes.coupe_2020
1889,images_sept/001889.png,-0.000952159112785,0.0,1.0,0.0,-179.23,131,vehicle.mercedes.coupe_2020
10010,images_sept/010010.png,0.0,0.0,1.0,0.0,-89.36,131,vehicle.mercedes.coupe_2020
1643,images_sept/001643.png,-0.0788669884204864,0.3795291185379028,0.0,5.62,-78.32,131,vehicle.mercedes.coupe_2020
6030,images_sept/006030.png,0.002486640587449,0.0,1.0,0.0,-179.64,131,vehicle.mercedes.coupe_2020
4229,images_sept/004229.png,0.0,0.1464542895555496,0.0,5.75,-179.4,131,vehicle.mercedes.coupe_2020
5747,images_sept/005747.png,0.0,0.0,1.0,0.0,0.11,131,vehicle.mercedes.coupe_2020
4871,images_sept/004871.png,0.0,0.8500000238418579,0.0,5.15,-89.67,131,vehicle.mercedes.coupe_2020
534,images_sept/000534.png,0.0099560366943478,0.0,1.0,0.0,179.91,131,vehicle.mercedes.coupe_2020
133,images_sept/000133.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
8521,images_sept/008521.png,0.0,0.0,1.0,0.0,0.16,131,vehicle.mercedes.coupe_2020
8491,images_sept/008491.png,0.0,0.0,1.0,0.0,0.16,131,vehicle.mercedes.coupe_2020
965,images_sept/000965.png,0.0032983762212097,0.0,1.0,0.0,-89.49,131,vehicle.mercedes.coupe_2020
2289,images_sept/002289.png,-0.0161774959415197,0.404140442609787,0.0,5.61,16.53,131,vehicle.mercedes.coupe_2020
4507,images_sept/004507.png,-0.0172133035957813,0.408995121717453,0.0,5.61,54.63,131,vehicle.mercedes.coupe_2020
8318,images_sept/008318.png,-0.0157903973013162,0.8500000238418579,0.0,5.43,82.57,131,vehicle.mercedes.coupe_2020
7914,images_sept/007914.png,-0.0243547670543193,0.3873311281204223,0.0,5.55,-178.02,131,vehicle.mercedes.coupe_2020
1096,images_sept/001096.png,0.0,0.0,1.0,0.0,0.19,131,vehicle.mercedes.coupe_2020
3657,images_sept/003657.png,-0.0017345887608826,0.517003059387207,0.0,5.57,-89.29,131,vehicle.mercedes.coupe_2020
5035,images_sept/005035.png,-0.0584629364311695,0.4338167905807495,0.0,5.62,-179.15,131,vehicle.mercedes.coupe_2020
1562,images_sept/001562.png,0.0124556962400674,0.2677473723888397,0.0,5.6,-0.28,131,vehicle.mercedes.coupe_2020
1671,images_sept/001671.png,-0.1435157060623169,0.4377254545688629,0.0,5.61,-89.82,131,vehicle.mercedes.coupe_2020
3937,images_sept/003937.png,0.0030455002561211,0.439225971698761,0.0,5.62,180.0,131,vehicle.mercedes.coupe_2020
3990,images_sept/003990.png,0.0019014989957213,0.2550677359104156,0.0,5.05,-179.82,131,vehicle.mercedes.coupe_2020
4141,images_sept/004141.png,-0.0028030804824084,0.0,1.0,0.0,-179.15,131,vehicle.mercedes.coupe_2020
2003,images_sept/002003.png,-0.006994507741183,0.4212744832038879,0.0,5.63,-179.66,131,vehicle.mercedes.coupe_2020
3571,images_sept/003571.png,-0.064047560095787,0.3716184496879577,0.0,5.62,-18.13,131,vehicle.mercedes.coupe_2020
169,images_sept/000169.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
5954,images_sept/005954.png,-0.0055602975189685,0.4398384988307953,0.0,5.62,-179.81,131,vehicle.mercedes.coupe_2020
1920,images_sept/001920.png,-0.000952159112785,0.0,1.0,0.0,-179.23,131,vehicle.mercedes.coupe_2020
6132,images_sept/006132.png,0.1661756038665771,0.3631934523582458,0.0,5.62,-140.68,131,vehicle.mercedes.coupe_2020
4061,images_sept/004061.png,-0.0028030804824084,0.0,1.0,0.0,-179.15,131,vehicle.mercedes.coupe_2020
7720,images_sept/007720.png,-0.0028030804824084,0.0,1.0,0.0,0.26,131,vehicle.mercedes.coupe_2020
5029,images_sept/005029.png,-0.0106564331799745,0.4478856921195984,0.0,5.62,-178.09,131,vehicle.mercedes.coupe_2020
7895,images_sept/007895.png,-0.1897832006216049,0.3508793115615845,0.0,5.53,-160.37,131,vehicle.mercedes.coupe_2020
1299,images_sept/001299.png,0.0,0.0,1.0,0.0,0.19,131,vehicle.mercedes.coupe_2020
6226,images_sept/006226.png,0.0,0.0,1.0,0.0,-89.37,131,vehicle.mercedes.coupe_2020
3953,images_sept/003953.png,-0.0047946902923285,0.4388040602207184,0.0,5.62,179.96,131,vehicle.mercedes.coupe_2020
8556,images_sept/008556.png,0.0,0.0,1.0,0.0,0.16,131,vehicle.mercedes.coupe_2020
7451,images_sept/007451.png,0.0,0.4470261633396148,0.0,5.61,0.14,131,vehicle.mercedes.coupe_2020
1288,images_sept/001288.png,0.0,0.0,1.0,0.0,0.19,131,vehicle.mercedes.coupe_2020
2123,images_sept/002123.png,0.0,0.5803930759429932,0.0,5.57,90.65,131,vehicle.mercedes.coupe_2020
6428,images_sept/006428.png,0.0802651941776275,0.4580548703670501,0.0,5.62,-63.47,131,vehicle.mercedes.coupe_2020
5396,images_sept/005396.png,-0.5037393569946289,0.4593880474567413,0.0,5.54,130.57,131,vehicle.mercedes.coupe_2020
4000,images_sept/004000.png,-0.0026322894264012,0.0,1.0,0.0,-179.15,131,vehicle.mercedes.coupe_2020
2014,images_sept/002014.png,-0.0879250019788742,0.4605917632579803,0.0,5.61,174.26,131,vehicle.mercedes.coupe_2020
8951,images_sept/008951.png,-0.0019820772577077,0.0,1.0,0.0,-179.33,131,vehicle.mercedes.coupe_2020
3264,images_sept/003264.png,0.0,0.4680631160736084,0.0,5.64,90.64,131,vehicle.mercedes.coupe_2020
4413,images_sept/004413.png,0.0,0.4030888974666595,0.0,5.61,90.64,131,vehicle.mercedes.coupe_2020
2287,images_sept/002287.png,-0.025489006191492,0.4713381826877594,0.0,5.63,17.21,131,vehicle.mercedes.coupe_2020
2890,images_sept/002890.png,0.0072929887101054,0.0,1.0,0.0,-179.57,131,vehicle.mercedes.coupe_2020
4343,images_sept/004343.png,-0.0769906491041183,0.3989528119564056,0.0,5.6,91.95,131,vehicle.mercedes.coupe_2020
6754,images_sept/006754.png,0.0001302664168179,0.3973287343978882,0.0,5.65,90.26,131,vehicle.mercedes.coupe_2020
3777,images_sept/003777.png,-0.0032640751451253,0.8198635578155518,0.0,5.42,-89.62,131,vehicle.mercedes.coupe_2020
450,images_sept/000450.png,0.0020755927544087,0.4018788039684295,0.0,5.61,-179.4,131,vehicle.mercedes.coupe_2020
8931,images_sept/008931.png,-0.0019820772577077,0.0,1.0,0.0,-179.33,131,vehicle.mercedes.coupe_2020
8672,images_sept/008672.png,-0.0712512955069542,0.4735323190689087,0.0,5.64,-98.83,131,vehicle.mercedes.coupe_2020
811,images_sept/000811.png,0.0032983762212097,0.0,1.0,0.0,-89.49,131,vehicle.mercedes.coupe_2020
3648,images_sept/003648.png,-0.0043171169236302,0.5102900266647339,0.0,5.54,-88.03,131,vehicle.mercedes.coupe_2020
6544,images_sept/006544.png,0.0002331893192604,0.4718765020370483,0.0,5.59,0.62,131,vehicle.mercedes.coupe_2020
4418,images_sept/004418.png,0.0,0.4698116779327392,0.0,5.64,90.64,131,vehicle.mercedes.coupe_2020
7074,images_sept/007074.png,0.0254146754741668,0.4064255058765411,0.0,5.65,-161.19,131,vehicle.mercedes.coupe_2020
5939,images_sept/005939.png,0.0160592347383499,0.4417614936828613,0.0,5.62,178.75,131,vehicle.mercedes.coupe_2020
6422,images_sept/006422.png,0.0199999064207077,0.4560985565185547,0.0,5.62,-71.98,131,vehicle.mercedes.coupe_2020
6206,images_sept/006206.png,-0.002486640587449,0.4689371883869171,0.0,5.64,-89.46,131,vehicle.mercedes.coupe_2020
1478,images_sept/001478.png,0.0011029625311493,0.2677177786827087,0.0,5.58,-0.25,131,vehicle.mercedes.coupe_2020
1791,images_sept/001791.png,0.002486640587449,0.4385077357292175,0.0,5.62,-179.99,131,vehicle.mercedes.coupe_2020
2009,images_sept/002009.png,-0.0491438582539558,0.4501670598983764,0.0,5.62,178.51,131,vehicle.mercedes.coupe_2020
683,images_sept/000683.png,0.0312836915254592,0.4635443091392517,0.0,5.61,-142.08,131,vehicle.mercedes.coupe_2020
3922,images_sept/003922.png,0.002486640587449,0.4386108219623565,0.0,5.62,-179.97,131,vehicle.mercedes.coupe_2020
4218,images_sept/004218.png,0.002486640587449,0.6061165928840637,0.0,5.65,-179.38,131,vehicle.mercedes.coupe_2020
8099,images_sept/008099.png,0.0301855448633432,0.0,1.0,0.0,175.1,131,vehicle.mercedes.coupe_2020
4036,images_sept/004036.png,-0.0028030804824084,0.0,1.0,0.0,-179.15,131,vehicle.mercedes.coupe_2020
2128,images_sept/002128.png,0.001758320373483,0.3141198754310608,0.0,5.66,90.64,131,vehicle.mercedes.coupe_2020
6374,images_sept/006374.png,-0.0057559795677661,0.4354718625545501,0.0,5.62,-89.38,131,vehicle.mercedes.coupe_2020
6111,images_sept/006111.png,0.1168431043624877,0.0843418315052986,0.0,5.65,-166.25,131,vehicle.mercedes.coupe_2020
7266,images_sept/007266.png,0.000952159112785,0.0,1.0,0.0,0.15,131,vehicle.mercedes.coupe_2020
47,images_sept/000047.png,0.0996627956628799,0.4633695781230926,0.0,5.62,33.36,131,vehicle.mercedes.coupe_2020
31,images_sept/000031.png,0.1714612990617752,0.4545126259326935,0.0,5.6,10.7,131,vehicle.mercedes.coupe_2020
4561,images_sept/004561.png,-0.0028765900060534,0.8500000238418579,0.0,4.24,1.55,131,vehicle.mercedes.coupe_2020
4686,images_sept/004686.png,0.0119169997051358,0.4207544028759002,0.0,5.52,-0.11,131,vehicle.mercedes.coupe_2020
1469,images_sept/001469.png,0.0130311558023095,0.260503351688385,0.0,5.62,-0.28,131,vehicle.mercedes.coupe_2020
1666,images_sept/001666.png,0.0069241491146385,0.4419171810150146,0.0,5.62,-89.68,131,vehicle.mercedes.coupe_2020
1417,images_sept/001417.png,-0.0040663699619472,0.3967195153236389,0.0,5.64,0.19,131,vehicle.mercedes.coupe_2020
8200,images_sept/008200.png,0.0031528540421277,0.0,1.0,0.0,89.58,131,vehicle.mercedes.coupe_2020
4376,images_sept/004376.png,-0.0033236294984817,0.6262838244438171,0.0,5.27,90.86,131,vehicle.mercedes.coupe_2020
4824,images_sept/004824.png,-0.0017740009352564,0.0,0.1025135368108749,5.08,-89.45,131,vehicle.mercedes.coupe_2020
8702,images_sept/008702.png,-0.0453576147556304,0.4573670029640198,0.0,5.64,-136.49,131,vehicle.mercedes.coupe_2020
3040,images_sept/003040.png,0.0072929887101054,0.0,1.0,0.0,-179.57,131,vehicle.mercedes.coupe_2020
430,images_sept/000430.png,0.0,0.4017137289047241,0.0,5.61,-179.69,131,vehicle.mercedes.coupe_2020
5289,images_sept/005289.png,0.0047607971355319,0.0,1.0,0.0,-179.44,131,vehicle.mercedes.coupe_2020
2725,images_sept/002725.png,-0.0741733461618423,0.4442863166332245,0.0,5.63,-134.24,131,vehicle.mercedes.coupe_2020
386,images_sept/000386.png,0.0320145711302757,0.4210116863250732,0.0,5.6,170.63,131,vehicle.mercedes.coupe_2020
1946,images_sept/001946.png,-0.000952159112785,0.0,1.0,0.0,-179.23,131,vehicle.mercedes.coupe_2020
5313,images_sept/005313.png,0.0024103829637169,0.8500000238418579,0.0,1.24,-179.38,131,vehicle.mercedes.coupe_2020
474,images_sept/000474.png,-0.000952159112785,0.2318654060363769,0.0,5.61,-179.47,131,vehicle.mercedes.coupe_2020
5107,images_sept/005107.png,0.0189544260501861,0.4135010838508606,0.0,5.74,-179.83,131,vehicle.mercedes.coupe_2020
8829,images_sept/008829.png,0.0,0.4692581295967102,0.0,5.64,-179.39,131,vehicle.mercedes.coupe_2020
7055,images_sept/007055.png,-0.0001785908243618,0.4431944191455841,0.0,5.62,-179.58,131,vehicle.mercedes.coupe_2020
1056,images_sept/001056.png,0.0,0.0,1.0,0.0,0.19,131,vehicle.mercedes.coupe_2020
3687,images_sept/003687.png,0.0,0.3030469715595245,0.0,5.51,-89.61,131,vehicle.mercedes.coupe_2020
6177,images_sept/006177.png,0.0222694016993045,0.4746184051036834,0.0,5.63,-98.94,131,vehicle.mercedes.coupe_2020
3444,images_sept/003444.png,0.0,0.5462456345558167,0.0,5.6,0.42,131,vehicle.mercedes.coupe_2020
7976,images_sept/007976.png,-0.0075261434540152,0.1984800547361374,0.0,5.59,-179.3,131,vehicle.mercedes.coupe_2020
812,images_sept/000812.png,0.0032983762212097,0.0,1.0,0.0,-89.49,131,vehicle.mercedes.coupe_2020
4611,images_sept/004611.png,0.001758320373483,0.4002437889575958,0.0,5.61,0.35,131,vehicle.mercedes.coupe_2020
6215,images_sept/006215.png,0.0,0.0,1.0,0.17,-89.37,131,vehicle.mercedes.coupe_2020
6135,images_sept/006135.png,0.0396755263209342,0.3103229999542236,0.0,5.7,-135.95,131,vehicle.mercedes.coupe_2020
8482,images_sept/008482.png,0.0,0.0,1.0,0.0,0.16,131,vehicle.mercedes.coupe_2020
8449,images_sept/008449.png,0.0,0.4016748666763305,0.0,5.61,0.15,131,vehicle.mercedes.coupe_2020
112,images_sept/000112.png,-0.0051050675101578,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
8943,images_sept/008943.png,-0.0019820772577077,0.0,1.0,0.0,-179.33,131,vehicle.mercedes.coupe_2020
1746,images_sept/001746.png,-0.0235019065439701,0.4303602576255798,0.0,5.63,-167.21,131,vehicle.mercedes.coupe_2020
9614,images_sept/009614.png,0.1545901000499725,0.4839790463447571,0.0,5.6,164.99,131,vehicle.mercedes.coupe_2020
1453,images_sept/001453.png,0.0130928922444581,0.4550755321979522,0.0,5.5,-0.3,131,vehicle.mercedes.coupe_2020
320,images_sept/000320.png,0.0005434053018689,0.4430801272392273,0.0,5.62,92.26,131,vehicle.mercedes.coupe_2020
2886,images_sept/002886.png,0.0072929887101054,0.0,1.0,0.0,-179.57,131,vehicle.mercedes.coupe_2020
8410,images_sept/008410.png,0.0,0.4690552353858948,0.0,5.64,0.16,131,vehicle.mercedes.coupe_2020
1923,images_sept/001923.png,-0.000952159112785,0.0,1.0,0.0,-179.23,131,vehicle.mercedes.coupe_2020
8820,images_sept/008820.png,0.0,0.4004042148590088,0.0,5.61,-179.4,131,vehicle.mercedes.coupe_2020
7602,images_sept/007602.png,-0.0028030804824084,0.0,1.0,0.0,0.26,131,vehicle.mercedes.coupe_2020
8004,images_sept/008004.png,0.0299357213079929,0.0,1.0,2.77,174.84,131,vehicle.mercedes.coupe_2020
5842,images_sept/005842.png,-0.0023080497048795,0.4683718681335449,0.0,5.64,90.41,131,vehicle.mercedes.coupe_2020
6148,images_sept/006148.png,0.0478220432996749,0.4176603555679321,0.0,5.6,-120.76,131,vehicle.mercedes.coupe_2020
2130,images_sept/002130.png,0.0,0.4564160406589508,0.0,5.57,90.64,131,vehicle.mercedes.coupe_2020
8237,images_sept/008237.png,0.0032983762212097,0.0,1.0,0.0,89.58,131,vehicle.mercedes.coupe_2020
7530,images_sept/007530.png,-0.0040663699619472,0.4391214549541473,0.0,5.62,0.13,131,vehicle.mercedes.coupe_2020
3669,images_sept/003669.png,0.002486640587449,0.4018135964870453,0.0,5.6,-89.54,131,vehicle.mercedes.coupe_2020
1053,images_sept/001053.png,0.0,0.0,1.0,0.0,0.19,131,vehicle.mercedes.coupe_2020
4192,images_sept/004192.png,-0.0028030804824084,0.0,1.0,0.0,-179.15,131,vehicle.mercedes.coupe_2020
8693,images_sept/008693.png,-0.1727510839700698,0.4703515172004699,0.0,5.63,-123.94,131,vehicle.mercedes.coupe_2020
100,images_sept/000100.png,0.0048207622021436,0.4009056687355041,0.0,5.33,89.61,131,vehicle.mercedes.coupe_2020
9045,images_sept/009045.png,-0.001758320373483,0.8500000238418579,0.0,2.02,90.39,131,vehicle.mercedes.coupe_2020
1457,images_sept/001457.png,0.0125069571658968,0.3395973742008209,0.0,5.54,-0.28,131,vehicle.mercedes.coupe_2020
7747,images_sept/007747.png,-0.0028030804824084,0.0,1.0,0.0,0.26,131,vehicle.mercedes.coupe_2020
4075,images_sept/004075.png,-0.0028030804824084,0.0,1.0,0.0,-179.15,131,vehicle.mercedes.coupe_2020
5607,images_sept/005607.png,0.0,0.4391101002693176,0.0,5.62,0.14,131,vehicle.mercedes.coupe_2020
8197,images_sept/008197.png,0.0092643974348902,0.0,1.0,1.58,89.68,131,vehicle.mercedes.coupe_2020
8632,images_sept/008632.png,-0.035418152809143,0.3609902858734131,0.0,5.6,-84.74,131,vehicle.mercedes.coupe_2020
4440,images_sept/004440.png,0.0,0.4016479253768921,0.0,5.61,90.64,131,vehicle.mercedes.coupe_2020
5454,images_sept/005454.png,-0.0049498183652758,0.4266493022441864,0.0,5.44,90.76,131,vehicle.mercedes.coupe_2020
6217,images_sept/006217.png,0.0,0.0,1.0,0.0,-89.37,131,vehicle.mercedes.coupe_2020
6516,images_sept/006516.png,0.00940712261945,0.8500000238418579,0.0,4.01,-1.76,131,vehicle.mercedes.coupe_2020
5083,images_sept/005083.png,0.0057507157325744,0.4385636448860168,0.0,5.62,-180.0,131,vehicle.mercedes.coupe_2020
1415,images_sept/001415.png,0.00151101895608,0.5335622429847717,0.0,5.61,0.16,131,vehicle.mercedes.coupe_2020
541,images_sept/000541.png,0.0099560366943478,0.0,1.0,0.0,179.91,131,vehicle.mercedes.coupe_2020
5864,images_sept/005864.png,0.0,0.4017775654792785,0.0,5.61,90.41,131,vehicle.mercedes.coupe_2020
3943,images_sept/003943.png,-0.0032640751451253,0.4415399134159088,0.0,5.62,179.95,131,vehicle.mercedes.coupe_2020
3746,images_sept/003746.png,0.0039317235350608,0.8012551665306091,0.0,5.24,-89.58,131,vehicle.mercedes.coupe_2020
755,images_sept/000755.png,0.0013638515956699,0.4386180937290191,0.0,5.62,-89.54,131,vehicle.mercedes.coupe_2020
3209,images_sept/003209.png,0.0024222533684223,0.8500000238418579,0.0,1.61,90.79,131,vehicle.mercedes.coupe_2020
5522,images_sept/005522.png,0.0047939443029463,0.4388958811759949,0.0,5.62,0.4,131,vehicle.mercedes.coupe_2020
6598,images_sept/006598.png,-0.001505754655227,0.4382541179656982,0.0,5.69,0.65,131,vehicle.mercedes.coupe_2020
9554,images_sept/009554.png,0.0589572861790657,0.4561895728111267,0.0,5.62,93.41,131,vehicle.mercedes.coupe_2020
6139,images_sept/006139.png,0.0638168826699256,0.361679345369339,0.0,5.7,-131.06,131,vehicle.mercedes.coupe_2020
4510,images_sept/004510.png,-0.0516517385840415,0.3823997676372528,0.0,5.62,50.62,131,vehicle.mercedes.coupe_2020
9626,images_sept/009626.png,0.0087810456752777,0.4390783011913299,0.0,5.63,177.51,131,vehicle.mercedes.coupe_2020
3015,images_sept/003015.png,0.0072929887101054,0.0,1.0,0.0,-179.57,131,vehicle.mercedes.coupe_2020
3544,images_sept/003544.png,0.0,0.4016138613224029,0.0,5.61,0.32,131,vehicle.mercedes.coupe_2020
2302,images_sept/002302.png,-0.1644260138273239,0.8500000238418579,0.0,4.03,3.72,131,vehicle.mercedes.coupe_2020
8516,images_sept/008516.png,0.0,0.0,1.0,0.0,0.16,131,vehicle.mercedes.coupe_2020
5437,images_sept/005437.png,-0.0080869272351264,0.4312960207462311,0.0,5.62,92.5,131,vehicle.mercedes.coupe_2020
9320,images_sept/009320.png,0.0094419242814183,0.0,1.0,0.0,-0.05,131,vehicle.mercedes.coupe_2020
9273,images_sept/009273.png,0.0068945009261369,0.0,1.0,3.38,-0.07,131,vehicle.mercedes.coupe_2020
6798,images_sept/006798.png,-0.0041043707169592,0.2870278358459472,0.0,5.67,90.53,131,vehicle.mercedes.coupe_2020
602,images_sept/000602.png,0.0052104778587818,0.8500000238418579,0.0,3.06,-179.89,131,vehicle.mercedes.coupe_2020
6840,images_sept/006840.png,0.005022395402193,0.4385938048362732,0.0,5.62,90.4,131,vehicle.mercedes.coupe_2020
8953,images_sept/008953.png,-0.0019820772577077,0.0,1.0,0.0,-179.33,131,vehicle.mercedes.coupe_2020
3035,images_sept/003035.png,0.0072929887101054,0.0,1.0,0.0,-179.57,131,vehicle.mercedes.coupe_2020
3543,images_sept/003543.png,0.0,0.469182401895523,0.0,5.64,0.32,131,vehicle.mercedes.coupe_2020
9997,images_sept/009997.png,0.0,0.3038953244686126,0.0,5.13,-89.39,131,vehicle.mercedes.coupe_2020
7264,images_sept/007264.png,0.000952159112785,0.0,1.0,0.0,0.15,131,vehicle.mercedes.coupe_2020
1045,images_sept/001045.png,0.0,0.4189748764038086,0.0,5.21,0.19,131,vehicle.mercedes.coupe_2020
7392,images_sept/007392.png,-0.0036614381242543,0.8382635712623596,0.0,5.5,0.36,131,vehicle.mercedes.coupe_2020
1558,images_sept/001558.png,0.0128309307619929,0.2646380662918091,0.0,5.6,-0.27,131,vehicle.mercedes.coupe_2020
8361,images_sept/008361.png,-0.0037647476419806,0.4128496348857879,0.0,5.6,0.43,131,vehicle.mercedes.coupe_2020
9437,images_sept/009437.png,0.0094419242814183,0.0,1.0,0.0,-0.05,131,vehicle.mercedes.coupe_2020
181,images_sept/000181.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
2116,images_sept/002116.png,-0.001505754655227,0.7094102501869202,0.0,5.74,90.67,131,vehicle.mercedes.coupe_2020
1700,images_sept/001700.png,-0.1805431693792343,0.4474906027317047,0.0,5.6,-117.25,131,vehicle.mercedes.coupe_2020
1380,images_sept/001380.png,0.0,0.0,1.0,0.0,0.19,131,vehicle.mercedes.coupe_2020
8298,images_sept/008298.png,0.0031528540421277,0.8500000238418579,0.0,0.24,89.58,131,vehicle.mercedes.coupe_2020
6089,images_sept/006089.png,0.0,0.6097443103790283,0.0,5.63,-179.65,131,vehicle.mercedes.coupe_2020
619,images_sept/000619.png,-0.001758320373483,0.8500000238418579,0.0,5.32,-179.67,131,vehicle.mercedes.coupe_2020
5817,images_sept/005817.png,0.0297557674348354,0.4238262176513672,0.0,5.6,88.78,131,vehicle.mercedes.coupe_2020
9886,images_sept/009886.png,0.0405660569667816,0.469386875629425,0.0,5.64,-175.55,131,vehicle.mercedes.coupe_2020
1601,images_sept/001601.png,-0.0007374508422799,0.8500000238418579,0.0,4.01,0.19,131,vehicle.mercedes.coupe_2020
8324,images_sept/008324.png,-0.0736598670482635,0.7230813503265381,0.0,5.52,76.23,131,vehicle.mercedes.coupe_2020
1616,images_sept/001616.png,-0.0143955033272504,0.7437954545021057,0.0,5.5,-4.28,131,vehicle.mercedes.coupe_2020
5969,images_sept/005969.png,-0.0128453448414802,0.3343323469161987,0.0,5.6,-179.2,131,vehicle.mercedes.coupe_2020
439,images_sept/000439.png,0.0,0.468996524810791,0.0,5.64,-179.67,131,vehicle.mercedes.coupe_2020
7494,images_sept/007494.png,-0.0023080497048795,0.434765875339508,0.0,5.62,0.13,131,vehicle.mercedes.coupe_2020
2084,images_sept/002084.png,-0.0068418895825743,0.4741772711277008,0.0,5.64,92.24,131,vehicle.mercedes.coupe_2020
3078,images_sept/003078.png,0.0,0.0,0.2258479744195938,5.84,-179.39,131,vehicle.mercedes.coupe_2020
4221,images_sept/004221.png,0.001758320373483,0.6792985796928406,0.0,5.47,-179.39,131,vehicle.mercedes.coupe_2020
5232,images_sept/005232.png,0.0047607971355319,0.0,1.0,0.0,-179.44,131,vehicle.mercedes.coupe_2020
4801,images_sept/004801.png,-0.0185782685875892,0.5720884799957275,0.0,5.63,-89.17,131,vehicle.mercedes.coupe_2020
4943,images_sept/004943.png,-0.0040316651575267,0.4581627547740936,0.0,5.61,-89.73,131,vehicle.mercedes.coupe_2020
6863,images_sept/006863.png,0.0295437462627887,0.4494641423225403,0.0,5.61,101.14,131,vehicle.mercedes.coupe_2020
2292,images_sept/002292.png,-0.0847899317741394,0.2690127491950989,0.0,5.59,12.56,131,vehicle.mercedes.coupe_2020
5706,images_sept/005706.png,0.0,0.0,1.0,0.0,0.11,131,vehicle.mercedes.coupe_2020
8367,images_sept/008367.png,0.0006676486227661,0.4011394381523132,0.0,5.61,0.19,131,vehicle.mercedes.coupe_2020
1919,images_sept/001919.png,-0.000952159112785,0.0,1.0,0.0,-179.23,131,vehicle.mercedes.coupe_2020
8363,images_sept/008363.png,-0.0023707449436187,0.3953763842582702,0.0,5.61,0.29,131,vehicle.mercedes.coupe_2020
5754,images_sept/005754.png,0.0,0.0,1.0,0.0,0.11,131,vehicle.mercedes.coupe_2020
5429,images_sept/005429.png,-0.1024196296930313,0.4542513787746429,0.0,5.61,97.61,131,vehicle.mercedes.coupe_2020
5390,images_sept/005390.png,-0.0417585894465446,0.5497379302978516,0.0,5.56,139.99,131,vehicle.mercedes.coupe_2020
6388,images_sept/006388.png,-0.0053535499610006,0.5036787986755371,0.0,5.59,-89.39,131,vehicle.mercedes.coupe_2020
2055,images_sept/002055.png,-0.0232610926032066,0.4890852570533752,0.0,5.63,118.24,131,vehicle.mercedes.coupe_2020
2349,images_sept/002349.png,0.0,0.4724572300910949,0.0,5.63,0.35,131,vehicle.mercedes.coupe_2020
9243,images_sept/009243.png,0.0,0.3552698791027069,0.0,5.63,0.16,131,vehicle.mercedes.coupe_2020
2226,images_sept/002226.png,-0.0472111925482749,0.4113267362117767,0.0,5.6,70.44,131,vehicle.mercedes.coupe_2020
9307,images_sept/009307.png,0.0094419242814183,0.0,1.0,0.0,-0.05,131,vehicle.mercedes.coupe_2020
