frame,image_path,steer,throttle,brake,speed,heading,vehicle_id,vehicle_type
23,images_sept/000023.png,0.0182483457028865,0.4385990798473358,0.0,5.62,3.56,131,vehicle.mercedes.coupe_2020
24,images_sept/000024.png,0.0147631764411926,0.4396190345287323,0.0,5.62,3.78,131,vehicle.mercedes.coupe_2020
25,images_sept/000025.png,0.1621266454458236,0.4371470510959625,0.0,5.61,4.2,131,vehicle.mercedes.coupe_2020
26,images_sept/000026.png,0.0775773525238037,0.4696173071861267,0.0,5.61,5.98,131,vehicle.mercedes.coupe_2020
27,images_sept/000027.png,0.0599813014268875,0.4188495874404907,0.0,5.63,7.32,131,vehicle.mercedes.coupe_2020
28,images_sept/000028.png,0.039852000772953,0.4222887456417084,0.0,5.62,8.58,131,vehicle.mercedes.coupe_2020
29,images_sept/000029.png,0.0328042730689048,0.4471044838428497,0.0,5.61,9.04,131,vehicle.mercedes.coupe_2020
30,images_sept/000030.png,0.0236207395792007,0.4596290290355682,0.0,5.61,9.58,131,vehicle.mercedes.coupe_2020
31,images_sept/000031.png,0.1714612990617752,0.4545126259326935,0.0,5.6,10.7,131,vehicle.mercedes.coupe_2020
32,images_sept/000032.png,0.0830048322677612,0.4409549832344055,0.0,5.63,12.69,131,vehicle.mercedes.coupe_2020
33,images_sept/000033.png,0.0561996400356292,0.4053722023963928,0.0,5.63,14.49,131,vehicle.mercedes.coupe_2020
34,images_sept/000034.png,0.0425803512334823,0.4445101916790008,0.0,5.61,15.45,131,vehicle.mercedes.coupe_2020
35,images_sept/000035.png,0.0291829034686088,0.4590046405792236,0.0,5.61,16.35,131,vehicle.mercedes.coupe_2020
36,images_sept/000036.png,0.1754595786333084,0.4377724826335907,0.0,5.62,16.85,131,vehicle.mercedes.coupe_2020
37,images_sept/000037.png,0.0889683365821838,0.4403795897960663,0.0,5.63,19.64,131,vehicle.mercedes.coupe_2020
38,images_sept/000038.png,0.0746680200099945,0.4096055030822754,0.0,5.64,20.69,131,vehicle.mercedes.coupe_2020
39,images_sept/000039.png,0.0497088432312011,0.4295495450496673,0.0,5.62,22.25,131,vehicle.mercedes.coupe_2020
40,images_sept/000040.png,0.0409250408411026,0.4545451700687408,0.0,5.61,22.83,131,vehicle.mercedes.coupe_2020
41,images_sept/000041.png,0.029751855880022,0.4577343463897705,0.0,5.62,23.5,131,vehicle.mercedes.coupe_2020
42,images_sept/000042.png,0.1281630843877792,0.4779194593429565,0.0,5.61,25.53,131,vehicle.mercedes.coupe_2020
43,images_sept/000043.png,0.083496868610382,0.4226615726947784,0.0,5.63,27.43,131,vehicle.mercedes.coupe_2020
44,images_sept/000044.png,0.0557099282741546,0.4141145348548889,0.0,5.63,29.18,131,vehicle.mercedes.coupe_2020
45,images_sept/000045.png,0.0404465794563293,0.4552198350429535,0.0,5.61,30.1,131,vehicle.mercedes.coupe_2020
46,images_sept/000046.png,0.0314217880368232,0.4593169093132019,0.0,5.61,30.8,131,vehicle.mercedes.coupe_2020
47,images_sept/000047.png,0.0996627956628799,0.4633695781230926,0.0,5.62,33.36,131,vehicle.mercedes.coupe_2020
48,images_sept/000048.png,0.0740604996681213,0.4010539948940277,0.0,5.64,35.04,131,vehicle.mercedes.coupe_2020
49,images_sept/000049.png,0.0598994046449661,0.4009325504302978,0.0,5.63,35.9,131,vehicle.mercedes.coupe_2020
50,images_sept/000050.png,0.0399393439292907,0.4615339338779449,0.0,5.61,37.19,131,vehicle.mercedes.coupe_2020
51,images_sept/000051.png,0.0309121645987033,0.4615277945995331,0.0,5.61,37.88,131,vehicle.mercedes.coupe_2020
52,images_sept/000052.png,0.180050328373909,0.4456886649131775,0.0,5.61,39.09,131,vehicle.mercedes.coupe_2020
53,images_sept/000053.png,0.0896828174591064,0.4379580616950989,0.0,5.63,41.21,131,vehicle.mercedes.coupe_2020
54,images_sept/000054.png,0.0665233880281448,0.4071946740150451,0.0,5.63,42.72,131,vehicle.mercedes.coupe_2020
55,images_sept/000055.png,0.0499507784843444,0.4316531419754028,0.0,5.62,43.84,131,vehicle.mercedes.coupe_2020
56,images_sept/000056.png,0.0361962020397186,0.4608182311058044,0.0,5.61,44.67,131,vehicle.mercedes.coupe_2020
57,images_sept/000057.png,0.1782321482896804,0.4373583197593689,0.0,5.62,45.62,131,vehicle.mercedes.coupe_2020
58,images_sept/000058.png,0.1003188043832779,0.4647481143474579,0.0,5.62,47.84,131,vehicle.mercedes.coupe_2020
59,images_sept/000059.png,0.0745519921183586,0.410870224237442,0.0,5.64,49.52,131,vehicle.mercedes.coupe_2020
60,images_sept/000060.png,0.0555638670921325,0.4137871563434601,0.0,5.63,50.77,131,vehicle.mercedes.coupe_2020
61,images_sept/000061.png,0.0402474105358123,0.4543516933917999,0.0,5.61,51.69,131,vehicle.mercedes.coupe_2020
62,images_sept/000062.png,0.031200923025608,0.4587474763393402,0.0,5.61,52.38,131,vehicle.mercedes.coupe_2020
63,images_sept/000063.png,0.1824444383382797,0.4513189196586609,0.0,5.6,53.6,131,vehicle.mercedes.coupe_2020
64,images_sept/000064.png,0.0908801406621933,0.4416491687297821,0.0,5.63,55.75,131,vehicle.mercedes.coupe_2020
65,images_sept/000065.png,0.0619029179215431,0.4037837982177734,0.0,5.63,57.7,131,vehicle.mercedes.coupe_2020
66,images_sept/000066.png,0.0507082939147949,0.428066611289978,0.0,5.62,58.42,131,vehicle.mercedes.coupe_2020
67,images_sept/000067.png,0.034495685249567,0.4647418856620788,0.0,5.61,59.49,131,vehicle.mercedes.coupe_2020
68,images_sept/000068.png,0.1787336468696594,0.4390267133712768,0.0,5.62,60.22,131,vehicle.mercedes.coupe_2020
69,images_sept/000069.png,0.1008862107992172,0.4620770215988159,0.0,5.62,62.45,131,vehicle.mercedes.coupe_2020
70,images_sept/000070.png,0.0750259086489677,0.4090714454650879,0.0,5.64,64.15,131,vehicle.mercedes.coupe_2020
71,images_sept/000071.png,0.0607463642954826,0.4064505994319916,0.0,5.63,65.02,131,vehicle.mercedes.coupe_2020
72,images_sept/000072.png,0.0459887161850929,0.443506509065628,0.0,5.61,66.06,131,vehicle.mercedes.coupe_2020
73,images_sept/000073.png,0.0333808921277523,0.4638500213623047,0.0,5.61,66.81,131,vehicle.mercedes.coupe_2020
74,images_sept/000074.png,0.0276332199573516,0.4496956765651703,0.0,5.62,67.21,131,vehicle.mercedes.coupe_2020
75,images_sept/000075.png,0.1310148686170578,0.4751079678535461,0.0,5.61,69.06,131,vehicle.mercedes.coupe_2020
76,images_sept/000076.png,0.0829111337661743,0.4234204590320587,0.0,5.63,70.96,131,vehicle.mercedes.coupe_2020
77,images_sept/000077.png,0.0676458925008773,0.404003381729126,0.0,5.64,71.93,131,vehicle.mercedes.coupe_2020
78,images_sept/000078.png,0.0449597686529159,0.4435289204120636,0.0,5.61,73.38,131,vehicle.mercedes.coupe_2020
79,images_sept/000079.png,0.034667395055294,0.4632220566272735,0.0,5.61,74.15,131,vehicle.mercedes.coupe_2020
80,images_sept/000080.png,0.1829097419977188,0.4493483304977417,0.0,5.6,75.6,131,vehicle.mercedes.coupe_2020
81,images_sept/000081.png,0.1008562594652175,0.4630152583122253,0.0,5.62,77.12,131,vehicle.mercedes.coupe_2020
82,images_sept/000082.png,0.0750776305794715,0.4090933203697204,0.0,5.64,78.81,131,vehicle.mercedes.coupe_2020
83,images_sept/000083.png,0.0560692399740219,0.4145583510398865,0.0,5.63,80.07,131,vehicle.mercedes.coupe_2020
84,images_sept/000084.png,0.0460626780986785,0.4431261420249939,0.0,5.61,80.72,131,vehicle.mercedes.coupe_2020
85,images_sept/000085.png,0.0334831438958644,0.4643029272556305,0.0,5.61,81.48,131,vehicle.mercedes.coupe_2020
86,images_sept/000086.png,0.0997973680496215,0.4597392976284027,0.0,5.61,82.59,131,vehicle.mercedes.coupe_2020
87,images_sept/000087.png,0.0594629421830177,0.4348516464233398,0.0,5.63,83.52,131,vehicle.mercedes.coupe_2020
88,images_sept/000088.png,0.0454433634877204,0.4117971956729889,0.0,5.63,84.54,131,vehicle.mercedes.coupe_2020
89,images_sept/000089.png,0.0371106043457984,0.4248189926147461,0.0,5.62,85.08,131,vehicle.mercedes.coupe_2020
90,images_sept/000090.png,0.0289790332317352,0.4539688527584076,0.0,5.61,85.73,131,vehicle.mercedes.coupe_2020
91,images_sept/000091.png,0.0242465436458587,0.4566231369972229,0.0,5.61,86.06,131,vehicle.mercedes.coupe_2020
92,images_sept/000092.png,0.1678613424301147,0.4281744658946991,0.0,5.62,86.74,131,vehicle.mercedes.coupe_2020
93,images_sept/000093.png,0.0258292853832244,0.4354821443557739,0.0,5.62,87.58,131,vehicle.mercedes.coupe_2020
94,images_sept/000094.png,0.0227874666452407,0.4324668943881988,0.0,5.62,88.09,131,vehicle.mercedes.coupe_2020
95,images_sept/000095.png,0.0158984120935201,0.4393703937530517,0.0,5.62,88.46,131,vehicle.mercedes.coupe_2020
96,images_sept/000096.png,0.0131179336458444,0.4426184594631195,0.0,5.62,88.66,131,vehicle.mercedes.coupe_2020
97,images_sept/000097.png,0.006702410057187,0.4443740844726562,0.0,5.62,89.13,131,vehicle.mercedes.coupe_2020
98,images_sept/000098.png,0.009316180832684,0.2800815999507904,0.0,5.59,89.33,131,vehicle.mercedes.coupe_2020
99,images_sept/000099.png,0.0075572589412331,0.2754570245742798,0.0,5.47,89.5,131,vehicle.mercedes.coupe_2020
100,images_sept/000100.png,0.0048207622021436,0.4009056687355041,0.0,5.33,89.61,131,vehicle.mercedes.coupe_2020
101,images_sept/000101.png,0.0044045192189514,0.4562425017356872,0.0,5.24,89.7,131,vehicle.mercedes.coupe_2020
102,images_sept/000102.png,0.0040707066655159,0.4120524525642395,0.0,5.21,89.75,131,vehicle.mercedes.coupe_2020
103,images_sept/000103.png,0.0012407754547894,0.3159395456314087,0.0,5.16,89.91,131,vehicle.mercedes.coupe_2020
104,images_sept/000104.png,0.0044586523436009,0.3122876286506653,0.0,5.06,89.99,131,vehicle.mercedes.coupe_2020
105,images_sept/000105.png,0.0012614801526069,0.1685757637023925,0.0,5.07,90.0,131,vehicle.mercedes.coupe_2020
106,images_sept/000106.png,-0.0033795989584177,0.0575615875422954,0.0,5.06,90.03,131,vehicle.mercedes.coupe_2020
107,images_sept/000107.png,0.0068790963850915,0.0,1.0,4.91,90.12,131,vehicle.mercedes.coupe_2020
108,images_sept/000108.png,0.0019508680561557,0.0,1.0,3.47,90.13,131,vehicle.mercedes.coupe_2020
109,images_sept/000109.png,-0.0017092060297727,0.0,1.0,1.98,90.24,131,vehicle.mercedes.coupe_2020
110,images_sept/000110.png,-0.005877184215933,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
111,images_sept/000111.png,-0.0050753960385918,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
112,images_sept/000112.png,-0.0051050675101578,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
113,images_sept/000113.png,-0.0048812180757522,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
114,images_sept/000114.png,-0.0048501812852919,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
115,images_sept/000115.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
116,images_sept/000116.png,-0.0049780118279159,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
117,images_sept/000117.png,-0.0048812180757522,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
118,images_sept/000118.png,-0.0048812180757522,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
119,images_sept/000119.png,-0.0051050675101578,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
120,images_sept/000120.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
121,images_sept/000121.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
122,images_sept/000122.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
123,images_sept/000123.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
124,images_sept/000124.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
125,images_sept/000125.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
126,images_sept/000126.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
127,images_sept/000127.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
128,images_sept/000128.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
129,images_sept/000129.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
130,images_sept/000130.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
131,images_sept/000131.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
132,images_sept/000132.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
133,images_sept/000133.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
134,images_sept/000134.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
135,images_sept/000135.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
136,images_sept/000136.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
137,images_sept/000137.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
138,images_sept/000138.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
139,images_sept/000139.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
140,images_sept/000140.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
141,images_sept/000141.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
142,images_sept/000142.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
143,images_sept/000143.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
144,images_sept/000144.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
145,images_sept/000145.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
146,images_sept/000146.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
147,images_sept/000147.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
148,images_sept/000148.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
149,images_sept/000149.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
150,images_sept/000150.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
151,images_sept/000151.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
152,images_sept/000152.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
153,images_sept/000153.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
154,images_sept/000154.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
155,images_sept/000155.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
156,images_sept/000156.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
157,images_sept/000157.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
158,images_sept/000158.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
159,images_sept/000159.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
160,images_sept/000160.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
161,images_sept/000161.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
162,images_sept/000162.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
163,images_sept/000163.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
164,images_sept/000164.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
165,images_sept/000165.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
166,images_sept/000166.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
167,images_sept/000167.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
168,images_sept/000168.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
169,images_sept/000169.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
170,images_sept/000170.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
171,images_sept/000171.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
172,images_sept/000172.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
173,images_sept/000173.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
174,images_sept/000174.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
175,images_sept/000175.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
176,images_sept/000176.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
177,images_sept/000177.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
178,images_sept/000178.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
179,images_sept/000179.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
180,images_sept/000180.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
181,images_sept/000181.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
182,images_sept/000182.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
183,images_sept/000183.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
184,images_sept/000184.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
185,images_sept/000185.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
186,images_sept/000186.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
187,images_sept/000187.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
188,images_sept/000188.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
189,images_sept/000189.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
190,images_sept/000190.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
191,images_sept/000191.png,-0.0050082737579941,0.0,1.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
192,images_sept/000192.png,-0.0050082737579941,0.8500000238418579,0.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
193,images_sept/000193.png,-0.0048812180757522,0.8500000238418579,0.0,0.0,90.37,131,vehicle.mercedes.coupe_2020
194,images_sept/000194.png,-0.0047533875331282,0.8500000238418579,0.0,0.48,90.35,131,vehicle.mercedes.coupe_2020
195,images_sept/000195.png,-0.002035713288933,0.8500000238418579,0.0,1.11,90.36,131,vehicle.mercedes.coupe_2020
196,images_sept/000196.png,0.0025263181887567,0.8500000238418579,0.0,1.79,90.29,131,vehicle.mercedes.coupe_2020
197,images_sept/000197.png,-0.0018893033266067,0.8500000238418579,0.0,2.3,90.27,131,vehicle.mercedes.coupe_2020
198,images_sept/000198.png,-0.0006843756418675,0.8500000238418579,0.0,3.04,90.28,131,vehicle.mercedes.coupe_2020
199,images_sept/000199.png,-0.0030455002561211,0.8500000238418579,0.0,3.81,90.29,131,vehicle.mercedes.coupe_2020
200,images_sept/000200.png,0.0,0.8500000238418579,0.0,4.01,90.29,131,vehicle.mercedes.coupe_2020
201,images_sept/000201.png,0.0032640751451253,0.8500000238418579,0.0,4.01,90.3,131,vehicle.mercedes.coupe_2020
202,images_sept/000202.png,0.0,0.8500000238418579,0.0,4.0,90.29,131,vehicle.mercedes.coupe_2020
203,images_sept/000203.png,0.0,0.8500000238418579,0.0,4.0,90.29,131,vehicle.mercedes.coupe_2020
204,images_sept/000204.png,0.0,0.8500000238418579,0.0,5.11,90.3,131,vehicle.mercedes.coupe_2020
205,images_sept/000205.png,0.0,0.5205766558647156,0.0,5.34,90.28,131,vehicle.mercedes.coupe_2020
206,images_sept/000206.png,-0.0030455002561211,0.8500000238418579,0.0,5.49,90.3,131,vehicle.mercedes.coupe_2020
207,images_sept/000207.png,0.0088392570614814,0.5203046798706055,0.0,5.61,90.08,131,vehicle.mercedes.coupe_2020
208,images_sept/000208.png,0.0197652727365493,0.3864419758319855,0.0,5.71,90.0,131,vehicle.mercedes.coupe_2020
209,images_sept/000209.png,0.0154458088800311,0.5550030469894409,0.0,5.48,89.96,131,vehicle.mercedes.coupe_2020
210,images_sept/000210.png,-0.0084327580407261,0.6984360814094543,0.0,5.47,90.17,131,vehicle.mercedes.coupe_2020
211,images_sept/000211.png,-0.0017015112098306,0.77031010389328,0.0,5.48,90.21,131,vehicle.mercedes.coupe_2020
212,images_sept/000212.png,0.006521794013679,0.5238022208213806,0.0,5.63,90.3,131,vehicle.mercedes.coupe_2020
213,images_sept/000213.png,0.0066481833346188,0.3446064591407776,0.0,5.68,90.32,131,vehicle.mercedes.coupe_2020
214,images_sept/000214.png,-0.0049680508673191,0.4113573729991913,0.0,5.6,90.3,131,vehicle.mercedes.coupe_2020
215,images_sept/000215.png,-0.0055553987622261,0.5774920582771301,0.0,5.52,90.31,131,vehicle.mercedes.coupe_2020
216,images_sept/000216.png,0.007995318621397,0.7133391499519348,0.0,5.5,90.38,131,vehicle.mercedes.coupe_2020
217,images_sept/000217.png,-0.0058316891081631,0.687578022480011,0.0,5.5,90.34,131,vehicle.mercedes.coupe_2020
218,images_sept/000218.png,0.0065281502902507,0.704210102558136,0.0,5.49,90.4,131,vehicle.mercedes.coupe_2020
219,images_sept/000219.png,-0.0046520787291228,0.7209246158599854,0.0,5.48,90.36,131,vehicle.mercedes.coupe_2020
220,images_sept/000220.png,-0.003516640746966,0.7320040464401245,0.0,5.58,90.35,131,vehicle.mercedes.coupe_2020
221,images_sept/000221.png,-0.0049732811748981,0.0,0.0616099759936332,5.83,90.36,131,vehicle.mercedes.coupe_2020
222,images_sept/000222.png,-0.0058246906846761,0.1259086430072784,0.0,5.7,90.36,131,vehicle.mercedes.coupe_2020
223,images_sept/000223.png,0.0039976593106985,0.6196845173835754,0.0,5.48,90.42,131,vehicle.mercedes.coupe_2020
224,images_sept/000224.png,-0.002486640587449,0.7820265889167786,0.0,5.5,90.38,131,vehicle.mercedes.coupe_2020
225,images_sept/000225.png,0.005022395402193,0.3497581481933594,0.0,5.73,90.42,131,vehicle.mercedes.coupe_2020
226,images_sept/000226.png,-0.002486640587449,0.1633246392011642,0.0,5.72,90.38,131,vehicle.mercedes.coupe_2020
227,images_sept/000227.png,0.0047946902923285,0.4360333681106567,0.0,5.57,90.42,131,vehicle.mercedes.coupe_2020
228,images_sept/000228.png,-0.0023080497048795,0.6539701223373413,0.0,5.52,90.37,131,vehicle.mercedes.coupe_2020
229,images_sept/000229.png,0.0,0.4967998266220093,0.0,5.64,90.42,131,vehicle.mercedes.coupe_2020
230,images_sept/000230.png,0.0,0.2791762351989746,0.0,5.7,90.37,131,vehicle.mercedes.coupe_2020
231,images_sept/000231.png,-0.0057507157325744,0.3102108538150787,0.0,5.66,90.37,131,vehicle.mercedes.coupe_2020
232,images_sept/000232.png,0.0,0.5370339751243591,0.0,5.56,90.37,131,vehicle.mercedes.coupe_2020
233,images_sept/000233.png,0.005022395402193,0.5215567946434021,0.0,5.6,90.42,131,vehicle.mercedes.coupe_2020
234,images_sept/000234.png,-0.0032640751451253,0.376949667930603,0.0,5.66,90.36,131,vehicle.mercedes.coupe_2020
235,images_sept/000235.png,-0.003516640746966,0.34804168343544,0.0,5.66,90.37,131,vehicle.mercedes.coupe_2020
